partida	titulo	ley	rubrica	texto
1	16	6	Ley .viª. Que los beneficios de sancta eglesia no deuen seer dados con condicion ni con postura.	Condicion ni postura ninguna no deue fazer el prelado con aquel a qui diere personage o beneficio de eglesia mas de llano gelo deue dar. & sin entredicho ninguno. Ca en dar las cosas spiritales. & en recebir las; no deue auer ninguna destas cosas sobredichas. ¶ Pero si uagando algun beneficio. el cabillo con su prelado estableciessen. que a qualquier quel diessen; que fuesse tenudo de fazer algun oficio sennaladamientre. assi cuemo dezir missa de sancta maria cada dia. o dotro santo. o otra cosa semeiante desta; tal postura cuemo esta bien la pueden fazer por que no la fazen con ninguno. mas ponen tal encargamiento sobre aquel beneficio que qualquier quel tome; sea tenudo de complir le. ¶ E aun podrien fazer condicion o postura con aquel a quien diessen el beneficio en tal manera. seyendo aquello quel diessen de tal natura que magar no fuesse nombrada la condicion quando gelo diessen que se entendiesse en el. & que fuesse tenudo de la complir aquel que lo recibiesse; o si fuesse la condicion spirital. E esto serie cuemo si dixiesse el prelado damos te este beneficio si te ordenares; o que siruas la eglesia. En qualquier destas maneras sobredichas en esta ley que fuesse dado el beneficio. no y aurie mal estança ninguna. ¶ Otro tal serie si alguno omne fiziesse capiella en alguna eglesia. con otorgamiento del obispo so tal paramiento que dixiesse en ella missa cada dia algun clerigo. que deue otrossi seer guardado segund que es de suso dicho.
1	16	7	Ley .vijª. Por que razon los beneficios de sancta eglesia no deuen seer dados ascondudamientre.	Dignidades ni personages ni otros beneficios de sancta eglesia; no deuen seer dados ascondudamientre. E esto por que sospecharien los omnes contra aquellos que los diessen o los recibiessen. que fazien y alguna cosa que no conuinie de fazer. Pero si algun prelado diesse beneficio encubiertamientre a algun clerigo. si fuesse tal aquel aqui lo diesse que lo mereciesse; ualdrie la donacion. cuemo quier que no lo deuiera assi dar. E esto se entiende si lo diesse en el tiempo que lo podie dar de derecho. ¶ Otrossi ualdrie la donacion del beneficio que el prelado diesse a algun clerigo magar no estudiesse delante aquel a quien lo diesse. E si el prelado mandasse a alguno meter en la tenencia daquel beneficio. en logar daquel a qui lo dio. gana el otro derecho por ende pora poder lo demandar. Mas si aquel a quien diessen el beneficio desta manera. ouiesse dexado personero en so logar. & metiessen a aquel en tenencia; gana el otro por ende tanbien el sennorio cuemo la possession. Esso mismo serie sil enuiasse su carta en quel otorgasse por su personero. Por alguna destas maneras sobredichas pueden los clerigos ganar tenencia & sennorio de los beneficios que les dieren. & no por otra ninguna. fueras ende si lo diessen. a ellos mismos. & los metiessen en tenencia; o si metiessen a alguno en possession en logar dotro. no lo sabiendo el. & quando lo sopiesse lo ouiesse por firme. ¶ E todos aquellos aqui fuessen dados los beneficios segund que es dicho en esta ley; han derecho de tomar las rendas dellos. & no las deuen otros ningunos tomar.
1	16	8	Ley .viijª. Fasta quanto tiempo pueden dar los prelados los beneficios que uagaren sancta eglesia.	Negligencia en latin. tanto quier dezir en Romanz. cuemo quando dexa omne de fazer lo que deue & puede. no parando en ello mientes. E por esta razon son negligentes los prelados muchas uezes en no dar los beneficios quando uagan. fasta aquel tiempo que les otorgo sancta eglesia en que los diessen. E este tiempo en que los pueden dar; es de sex meses. Onde qualquier prelado que los no diesse fasta este plazo; pierde el derecho que auie de dar los. de manera que despues no los puede dar. ¶ E si acaeciesse que algun prelado fuesse uedado o descomulgado. quier por su culpa o no. nol deuen contar en los sex meses el tiempo que fuere en la sentencia. fueras ende si el fuesse negligent en no querer trabaiar se de ganar quel assoluiessen. ¶ Otrossi acaeciendo que ouiesse de ir a la corte de Roma por alguna premia assi cuemo por ganar absolucion de alguna sentencia en que yoguiesse; o por que el apostoligo que enuiasse por el; en yendo o en estando alla & en tornando se pora su obispado; en ninguna destas sazones nol contaran los sex meses fueras desque llegare a su casa. ¶ Esso mismo serie si ouiesse alguno otro embargo derecho por que no pudiesse dar el beneficio; no se contarie en los sex meses. mas si uagasse eglesia cathedral o otra en que ouiessen a fazer prelado por eleccion si no lo esleyessen fasta tres meses; passa el poder de fazer prelado al otro primero mayoral.
1	16	9	Ley .viiijª. De los prelados que no dan los beneficios quando uagan fasta sex meses quien a poder de los dar depues.	Trasmuda se el poder de dar los beneficios de unos a otros. por negligencia. de aquellos que los an a dar si los non dan; fasta al tiempo. que les otorgo sancta eglesia; en que los diessen. segund dize en la ley ante desta. Onde si el prelado ha poder de dar el solo algunos beneficios. si los no da fasta a sex meses; passa el poder de los dar al cabillo. Otro tal serie auiendo el cabillo poder por si tan solamientre de los dar. que si los no diesse; passarie el poder de los dar a su prelado. E si el prelado & el cabillo los ouiessen en uno a dar. & no los diessen. fasta al plazo sobredicho; passarie el poder de los dar al otro mayoral primero que ouiessen. ¶ Pero si el obispo o otro prelado estudiere en su cabillo quando ouiere a dar algunos beneficios; & fuere y pora esto fazer no cuemo prelado. mas como uno de los otros canonigos; si todos en uno no los dieren fasta al plazo de los sex meses; passa el poder aquella uez al prelado; & pierde lo el cabillo. E esto se entiende si el prelado no fiziere enganno alongando lo de manera que los no den ante del plazo. por que passe el poder a el de los dar. ¶ Mas si el obispo que ouiesse poder de dar los beneficios. sin su cabillo segund que es sobredicho. muriesse ante que los diesse. no passa el poder al cabillo de los dar. Ca mientre que la eglesia uaga; no pueden dar los beneficios. ni fazer otra cosa de nueuo que sea agenamiento de la eglesia; fasta que ayan prelado.
1	16	10	Ley .xª. Por que razones no deuen dar los prelados ni prometer los beneficios de sancta eglesia ante que uaguen.	Prometer ni dar no deuen los prelados. ni los cabillos. ningun beneficio de sancta eglesia. de los mayores ni de los menores; ante que uague. E esto por que los omnes no ayan razon de cobdiciar la muerte unos dotros. ni se trabaien de les fazer o dar. por que mueran. por que den sus beneficios a ellos. E aquellos beneficios son dichos que no uagan; los que tienen algunos de fecho o de derecho. E de fecho & no de derecho se entiende que los tienen; aquellos que los entran sin otorgamiento daquellos que han poder de los dar; o si les fueron dados torticeramientre. magar gelos diessen aquellos que auien poder de lo fazer. E de derecho los tienen & no de fecho; aquellos a qui fueron dados segund manda sancta eglesia. magar no sean en possession dellos corporalmientre. E por ende si alguno fuesse tenedor de algun beneficio o ouiesse derecho en el en alguna de las maneras sobredichas; si otro ganasse carta de su mayoral diziendo que uagaua; nol deue ualer. ni gana ningun derecho por ella en el beneficio. E esto por que lo gano con mentira. Mas si el prelado sopiesse que uagaua de derecho. bien la puede dar. magar lo touiesse otro alguno de fecho. & ualdra la donacion. & puede lo demandar a aquel que lo touiesse de fecho.
1	16	11	Ley .xiª. Por que razon puede el apostoligo otorgar los beneficios de sancta eglesia ante que uaguen. & otri no.	Otorgar puede el apostoligo & no otro ninguno; los beneficios ante que uaguen. & esto auiene por que el es sobre todos los derechos de sancta eglesia. & puede dispensar contra ellos fueras contra los articulos de la fe. segund que dize en el Titulo de los Religiosos. en la ley que comiença Reemir. E otrossi por que ningun establecimiento que los omnes fagan; nol puede apremiar. fueras si cayesse en heregia connusçuda. ¶ E cuemo quier que los otros prelados no puedan dar ni prometer los beneficios ante que uaguen; bien pueden prometer algun beneficio desta guisa. diziendo assi. que quando pudieren o quando acaesciere que les daran algo en sus eglesias. E esto es por que en otras muchas maneras se puede aguisar del proueer; magar no muera ninguno de los clerigos. Ca podrien crescer las rendas de la eglesia & proueher le dellas. o si fiziessen obispo; a alguno de la eglesia; o entrasse en religion. o por alguna de las razones que dize en este titulo; en la ley que comiença. Yendo alguno. ¶ Pero si alguno muriesse depues bien le pueden dar aquel beneficio que uagasse por razon de la promessa quel ouiessen fecha. & si no gelo diessen; o nol proueyessen dotra parte. fical demandança contra el obispo quel cumpla lo quel prometio.
1	16	12	Ley .xijª. De los clerigos que son recebidos por companneros en las eglesias por que razon pueden demandar que les den los beneficios	Recibiendo a alguno por compannero en alguna eglesia prometiendol de dar la primera racion que uagasse; no puede demandar aquel beneficio por razon del prometimiento quel fizieron. Mas puede lo demandar por razon quel recibieron por compannero. Ca pues que compannero es. & han de quel prouean; no es derecho que finque sin racion. E no pueden poner defension contra el que lo no fagan. magar digan quel recibieron contral derecho que dize que no deuen seer dados los beneficios ante que uaguen. segund es dicho en la tercera ley ante desta. Pero si nol ouiessen recebudo por compannero. & demandasse la calongia o la racion por razon de la promessa; pueden poner defension contra el que no gelo deuen dar. por la razon sobredicha.
1	16	13	Ley .xiijª. Que pena deuen auer los clerigos que reciben los beneficios que no uagan sabiendo que uiuen aquellos cuyos son.	Biuo seyendo el clerigo que ouiesse eglesia o dignidat o otro beneficio en ella; no lo deue otro clerigo recebir sabiendo que biue aquel cuyo es. E qualquier que lo fiziesse; deue lo perder. & nunqua deue auer otro beneficio. E el yudgador que gelo tolliesse el entregasse al otro; puede lo dar por de mala fama en su iuyzio. Mas si este que recibiesse el beneficio no fuesse cierto si era uiuo el otro cuyo era; cuemo quier que lo aya a dexar; no deue seer ende enfamado. E el obispo quel dio tal beneficio cuemo esto; deuel dar otro. ¶ Pero si uagasse el beneficio por que su prelado gelo tolliesse por alguna razon derecha. segund manda sancta eglesia; o aquel cuyo era fiziesse tal cosa que por aquel fecho mismo lo ouiesse perdudo; estonce bien lo puede otro clerigo recebir. magar sea uiuo aquel cuyo era de primero. ¶ E si el prelado tolliesse el beneficio por iuyzio. dando sentencia contra el. torticeramientre. si se no alçasse al mayoral daquel que gelo tuelle. a quien se podie alçar de derecho. o si fuesse negligent no se alçando. & no pidiesse mercet a aquel a quien se pudiera alçar quel meiorasse aquel iuyzio. si a otro clerigo fuere dado el beneficio deste atal; bien lo puede recebir. si no sopiere que fue tollido al otro por iuyzio no derecho; segund que de suso es dicho.
1	16	14	Ley xiiijª. Que pena han los prelados que dan los beneficios de sancta eglesia a clerigos que no los merecen.	Costumbres buenas & letradura deuen auer los clerigos a qui dieren los prelados los beneficios de las eglesias. & que sean tales que puedan & quieran fazer a dios seruicio en ellas. E por que los prelados no sigan sus uoluntades en dar los beneficios a clerigos que los no merezcan. establecio sancta eglesia. que cadanno quando el arçobispo fiziesse concilio con sus obispos sepa dellos. si dan los beneficios a omnes que sean pora ellos segund que de suso es dicho. E si fallaren que alguno los dio cuemo no deuie. despues que dos uegadas le ouieren amonestado que lo no faga mas; si dalli adelante no se castigare & lo fiziere; deue el concilio toller le que no aya poder de dar los beneficios. & poner otro clerigo bueno & entendudo en logar daquel que los de. Esso mismo serie de los cabillos que han poder de dar los beneficios; si errassen en no los dar a quien conuiene. E si el arçobispo errasse en esto el concilio lo deue fazer saber a su mayoral del arçobispo. & el deuel poner pena; segund que de suso es dicho. E ninguno destos sobredichos no puede cobrar este poder de dar los beneficios despues quel fuere tollido; si no por otorgamiento del papa. o de su patriarcha si lo ouiere por mayoral.
1	16	15	Ley. .xvª. De los clerigos que se mudan de un obispado a otro. en que manera los deuen recebir los obispos.	Maliciosa mientre se mudan algunos clerigos de los obispados onde son; a otros. & tales y ha dellos que no seyendo ordenados; dizen que lo son. o son omiçidas. o enfamados o han fecho algunos yerros otros; por que no deuien cantar missa o fazer aquel oficio en la eglesia que se trabaian de fazer segund la orden que dizen que han. E fazen semeiança de si a los omnes que son buenos; seyendo muy malos. E por ende defendio sancta eglesia que ningun prelado no recibiesse clerigos dotro obispado en el suyo. nil diesse beneficio ninguno si nol mostrasse carta testimonial de su obispado en que dixiesse cuemo era xpistiano & ordenado. diziendo en ella sennaladamientre de que ordenes. & otrossi que era de buena fama. & que uinie con licencia. & con mandado de su obispo. & no uiue uedado ni descomulgado. ni fuyera por maldat que ouiesse fecha.
